,macd,macd_signal,rsi_14,bb_width,close_div_sma20,zscore_ret_20,atr_pct,logret_lag_1,logret_lag_2,logret_lag_3,logret_lag_5,logret_lag_8,logret_lag_13,ret_mean_5,ret_mean_10,ret_mean_20,ret_std_5,ret_std_10,ret_std_20,target_cls,target_reg,Close
709,1936.565016039487,1817.9817923311498,57.09685421091722,0.27690185376110965,1.0278399971403083,-2.6907018283595083,0.03261181287497259,0.001227688266422679,-0.010026349184727985,0.01998568323480024,-0.007610515703398493,0.012637770520489717,0.015367313611233842,-0.011781756883465725,0.006395271498477637,0.007058396603364142,0.02948086887957514,0.0318959459905789,0.02479912214509223,1,0.004991678164292342,41243.83203125
710,1761.689083927573,1806.7232506504345,57.94247529009146,0.2695230614465904,1.0278376065212707,-0.004577622022340079,0.03251096082472573,-0.05966864669683699,0.001227688266422679,-0.010026349184727985,-0.010427160036986542,0.04885656688656327,0.0007241750284948421,-0.008697989243209948,0.004879195001034819,0.005097911038186945,0.03044852868353507,0.03152756775859117,0.0232069999164586,1,0.03416274957103686,41450.22265625
711,1719.5150360885746,1789.2816077380626,63.369299515754946,0.26359983633459105,1.056223076936507,1.1328448454748121,0.033759432144182644,0.004991678164292342,-0.05966864669683699,0.001227688266422679,0.01998568323480024,0.04882523455973004,-0.0038571889984724806,-0.005862575975962622,0.007031692906089534,0.006997048487510485,0.0342145569124647,0.03282425654705775,0.02398007210864565,1,0.003101461159203954,42890.7421875
712,1677.505149549892,1766.9263161004285,63.83410405739636,0.2581043242928355,1.052629893883248,-0.14503138191310183,0.033946758674388636,0.03416274957103686,0.004991678164292342,-0.05966864669683699,-0.010026349184727985,-0.007610515703398493,0.02555073011462817,-0.003237013907176235,0.002456182333353602,0.006577977499289058,0.034318700049705074,0.02935162314060541,0.023970786833039277,0,-0.025761678809584642,43023.97265625
713,1538.186759175711,1721.1784047154852,57.39290025900908,0.24770707924825872,1.0206981675013567,-1.2365064332852171,0.03472077717039092,0.003101461159203954,0.03416274957103686,0.004991678164292342,0.001227688266422679,-0.010427160036986542,0.020152443138720524,-0.008634887322377698,-0.005002509003577867,0.005188576412029818,0.03554164623663578,0.02548092521302654,0.02503040371423515,1,0.007374628549158558,41929.7578125
714,1436.2629931084666,1664.1953223940816,58.666871150437025,0.23316292195655466,1.0223290095035311,0.056203134945033435,0.03359648272394488,-0.025761678809584642,0.003101461159203954,0.03416274957103686,-0.05966864669683699,0.01998568323480024,0.012637770520489717,0.004773767726821409,-0.0035039945783221617,0.0059793203315423125,0.021246966373163485,0.02574972346697839,0.024826163503595514,0,-0.02094342240847231,42240.1171875
715,1270.2038046727757,1585.3970188498206,53.781854815834684,0.21296101112937696,0.9961852947881058,-1.0296462579526846,0.03373048909399041,0.007374628549158558,-0.025761678809584642,0.003101461159203954,0.004991678164292342,-0.010026349184727985,0.04885656688656327,-0.0004132523877315206,-0.004555620815470738,0.005233158048314782,0.02414816150042052,0.026273304096408278,0.02542288699014564,1,0.029979669511789556,41364.6640625
716,1226.04827179954,1513.5272694397645,59.060796639433505,0.1956590652275851,1.0206129970419215,0.9260288455897999,0.03406617573980429,-0.02094342240847231,0.007374628549158558,-0.025761678809584642,0.03416274957103686,0.001227688266422679,0.04882523455973004,-0.001249868399580982,-0.0035562221877718054,0.005963775843342567,0.02267854147527341,0.0274732218525016,0.025934282481475966,0,-0.008316570718615267,42623.5390625
717,1149.3209420208077,1440.686003955973,57.09156191574424,0.17394538917521693,1.0068417850875815,-0.5296453424775462,0.034478993927092236,0.029979669511789556,-0.02094342240847231,0.007374628549158558,0.003101461159203954,-0.05966864669683699,-0.007610515703398493,-0.0035334747751448264,-0.003385244341160534,0.0055117385559870615,0.022705698052068866,0.027433773409084622,0.026108620552363147,1,0.032164737244750545,42270.52734375
718,1186.332152612733,1389.8152336873252,62.378996418358994,0.14738864978384877,1.0324498483175473,0.9320099161518655,0.03436013010913667,-0.008316570718615267,0.029979669511789556,-0.02094342240847231,-0.025761678809584642,0.004991678164292342,-0.010427160036986542,0.00805180843572221,-0.00029153944332774783,0.007312834868148213,0.02329898199260872,0.029665391835374533,0.026664847599776883,1,0.0049565656400486135,43652.25
719,1219.1128361663723,1355.6747541831346,63.14672278816503,0.12652056624869013,1.0312621710804395,-0.05040338421800096,0.033230766888333596,0.032164737244750545,-0.008316570718615267,0.029979669511789556,0.007374628549158558,0.03416274957103686,0.01998568323480024,0.007568195853900223,0.006170981790360812,0.006283126644419235,0.02334160875607411,0.021093914838511592,0.026318887608472386,1,0.0029305657871948458,43869.15234375
720,1241.1733393931063,1332.7744712251292,63.62128279799402,0.10967144865993472,1.0288210313467137,-0.0953772774990783,0.032270143573406365,0.0049565656400486135,0.032164737244750545,-0.008316570718615267,-0.02094342240847231,0.003101461159203954,-0.010026349184727985,0.012342993493033656,0.005964870552651063,0.005422032776842951,0.017846039977467868,0.021116775609656965,0.026122228007365855,0,-0.005889392398977758,43997.90234375
721,1223.702919250034,1310.9601608301105,61.89878444299854,0.09212983646042695,1.0183017985130975,-0.39665948964911046,0.031227032605846663,0.0029305657871948458,0.0049565656400486135,0.032164737244750545,0.029979669511789556,-0.025761678809584642,0.001227688266422679,0.0051691811108801914,0.0019596563556496006,0.004495674630869577,0.01610880353535367,0.018851023169076844,0.026181314957666648,0,-0.016677702596480784,43739.54296875
722,1138.3607565966158,1276.4402799834115,57.22671140168865,0.08951798292267571,1.0002534121925846,-0.7341968016150247,0.03140805362749052,-0.005889392398977758,0.0029305657871948458,0.0049565656400486135,-0.008316570718615267,0.007374628549158558,-0.05966864669683699,0.0034969547353070883,-1.8260019918873298e-05,0.0012189611567173745,0.018161864754361642,0.0197348410721956,0.024375839983361923,1,0.013783631646973108,43016.1171875
723,1106.1502679753248,1242.3822775817944,59.915670572678735,0.08751275901845738,1.0146875243107736,0.6534827536230999,0.030402054213576862,-0.016677702596480784,-0.005889392398977758,0.0029305657871948458,0.032164737244750545,-0.02094342240847231,0.004991678164292342,-0.0001792663842483992,0.003936271025736902,-0.0005331189889204722,0.011573831309249074,0.017877860343009342,0.02190838328305351,0,-0.025374479539831175,43613.140625
724,981.1384237651873,1190.133506818473,53.30982680747488,0.08646450268453455,0.9906772085607155,-1.0617165831742588,0.0322092943976057,0.013783631646973108,-0.016677702596480784,-0.005889392398977758,0.0049565656400486135,0.029979669511789556,0.03416274957103686,-0.006245475420224357,0.0006613602168379282,-0.0014213171807421062,0.015493884436548602,0.020046081363235067,0.022560787631679985,1,0.021462391204340153,42520.40234375
